"CONTINENT","LOCATION","DATE_","POPULATION","NEW_VACCINATIONS","ROLLING_PPL_VACC","PERCENT_VACCINATED"
"Asia","Timor",08-NOV-20,1318442,"",,
"Asia","Timor",09-NOV-20,1318442,"",,
"Asia","Timor",10-NOV-20,1318442,"",,
"Asia","Timor",11-NOV-20,1318442,"",,
"Asia","Timor",12-NOV-20,1318442,"",,
"Asia","Timor",13-NOV-20,1318442,"",,
"Asia","Timor",14-NOV-20,1318442,"",,
"Asia","Timor",15-NOV-20,1318442,"",,
"Asia","Timor",16-NOV-20,1318442,"",,
"Asia","Timor",17-NOV-20,1318442,"",,
"Asia","Timor",18-NOV-20,1318442,"",,
"Asia","Timor",19-NOV-20,1318442,"",,
"Asia","Timor",20-NOV-20,1318442,"",,
"Asia","Timor",21-NOV-20,1318442,"",,
"Asia","Timor",22-NOV-20,1318442,"",,
"Asia","Timor",23-NOV-20,1318442,"",,
"Asia","Timor",24-NOV-20,1318442,"",,
"Asia","Timor",25-NOV-20,1318442,"",,
"Asia","Timor",26-NOV-20,1318442,"",,
"Asia","Timor",27-NOV-20,1318442,"",,
"Asia","Timor",28-NOV-20,1318442,"",,
"Asia","Timor",29-NOV-20,1318442,"",,
"Asia","Timor",30-NOV-20,1318442,"",,
"Asia","Timor",01-DEC-20,1318442,"",,
"Asia","Timor",02-DEC-20,1318442,"",,
"Asia","Timor",03-DEC-20,1318442,"",,
"Asia","Timor",04-DEC-20,1318442,"",,
"Asia","Timor",05-DEC-20,1318442,"",,
"Asia","Timor",06-DEC-20,1318442,"",,
"Asia","Timor",07-DEC-20,1318442,"",,
"Asia","Timor",08-DEC-20,1318442,"",,
"Asia","Timor",09-DEC-20,1318442,"",,
"Asia","Timor",10-DEC-20,1318442,"",,
"Asia","Timor",11-DEC-20,1318442,"",,
"Asia","Timor",12-DEC-20,1318442,"",,
"Asia","Timor",13-DEC-20,1318442,"",,
"Asia","Timor",14-DEC-20,1318442,"",,
"Asia","Timor",15-DEC-20,1318442,"",,
"Asia","Timor",16-DEC-20,1318442,"",,
"Asia","Timor",17-DEC-20,1318442,"",,
"Asia","Timor",18-DEC-20,1318442,"",,
"Asia","Timor",19-DEC-20,1318442,"",,
"Asia","Timor",20-DEC-20,1318442,"",,
"Asia","Timor",21-DEC-20,1318442,"",,
"Asia","Timor",22-DEC-20,1318442,"",,
"Asia","Timor",23-DEC-20,1318442,"",,
"Asia","Timor",24-DEC-20,1318442,"",,
"Asia","Timor",25-DEC-20,1318442,"",,
"Asia","Timor",26-DEC-20,1318442,"",,
"Asia","Timor",27-DEC-20,1318442,"",,
"Asia","Timor",28-DEC-20,1318442,"",,
"Asia","Timor",29-DEC-20,1318442,"",,
"Asia","Timor",30-DEC-20,1318442,"",,
"Asia","Timor",31-DEC-20,1318442,"",,
"Asia","Timor",01-JAN-21,1318442,"",,
"Asia","Timor",02-JAN-21,1318442,"",,
"Asia","Timor",03-JAN-21,1318442,"",,
"Asia","Timor",04-JAN-21,1318442,"",,
"Asia","Timor",05-JAN-21,1318442,"",,
"Asia","Timor",06-JAN-21,1318442,"",,
"Asia","Timor",07-JAN-21,1318442,"",,
"Asia","Timor",08-JAN-21,1318442,"",,
"Asia","Timor",09-JAN-21,1318442,"",,
"Asia","Timor",10-JAN-21,1318442,"",,
"Asia","Timor",11-JAN-21,1318442,"",,
"Asia","Timor",12-JAN-21,1318442,"",,
"Asia","Timor",13-JAN-21,1318442,"",,
"Asia","Timor",14-JAN-21,1318442,"",,
"Asia","Timor",15-JAN-21,1318442,"",,
"Asia","Timor",16-JAN-21,1318442,"",,
"Asia","Timor",17-JAN-21,1318442,"",,
"Asia","Timor",18-JAN-21,1318442,"",,
"Asia","Timor",19-JAN-21,1318442,"",,
"Asia","Timor",20-JAN-21,1318442,"",,
"Asia","Timor",21-JAN-21,1318442,"",,
"Asia","Timor",22-JAN-21,1318442,"",,
"Asia","Timor",23-JAN-21,1318442,"",,
"Asia","Timor",24-JAN-21,1318442,"",,
"Asia","Timor",25-JAN-21,1318442,"",,
"Asia","Timor",26-JAN-21,1318442,"",,
"Asia","Timor",27-JAN-21,1318442,"",,
"Asia","Timor",28-JAN-21,1318442,"",,
"Asia","Timor",29-JAN-21,1318442,"",,
"Asia","Timor",30-JAN-21,1318442,"",,
"Asia","Timor",31-JAN-21,1318442,"",,
"Asia","Timor",01-FEB-21,1318442,"",,
"Asia","Timor",02-FEB-21,1318442,"",,
"Asia","Timor",03-FEB-21,1318442,"",,
"Asia","Timor",04-FEB-21,1318442,"",,
"Asia","Timor",05-FEB-21,1318442,"",,
"Asia","Timor",06-FEB-21,1318442,"",,
"Asia","Timor",07-FEB-21,1318442,"",,
"Asia","Timor",08-FEB-21,1318442,"",,
"Asia","Timor",09-FEB-21,1318442,"",,
"Asia","Timor",10-FEB-21,1318442,"",,
"Asia","Timor",11-FEB-21,1318442,"",,
"Asia","Timor",12-FEB-21,1318442,"",,
"Asia","Timor",13-FEB-21,1318442,"",,
"Asia","Timor",14-FEB-21,1318442,"",,
"Asia","Timor",15-FEB-21,1318442,"",,
"Asia","Timor",16-FEB-21,1318442,"",,
"Asia","Timor",17-FEB-21,1318442,"",,
"Asia","Timor",18-FEB-21,1318442,"",,
"Asia","Timor",19-FEB-21,1318442,"",,
"Asia","Timor",20-FEB-21,1318442,"",,
"Asia","Timor",21-FEB-21,1318442,"",,
"Asia","Timor",22-FEB-21,1318442,"",,
"Asia","Timor",23-FEB-21,1318442,"",,
"Asia","Timor",24-FEB-21,1318442,"",,
"Asia","Timor",25-FEB-21,1318442,"",,
"Asia","Timor",26-FEB-21,1318442,"",,
"Asia","Timor",27-FEB-21,1318442,"",,
"Asia","Timor",28-FEB-21,1318442,"",,
"Asia","Timor",01-MAR-21,1318442,"",,
"Asia","Timor",02-MAR-21,1318442,"",,
"Asia","Timor",03-MAR-21,1318442,"",,
"Asia","Timor",04-MAR-21,1318442,"",,
"Asia","Timor",05-MAR-21,1318442,"",,
"Asia","Timor",06-MAR-21,1318442,"",,
"Asia","Timor",07-MAR-21,1318442,"",,
"Asia","Timor",08-MAR-21,1318442,"",,
"Asia","Timor",09-MAR-21,1318442,"",,
"Asia","Timor",10-MAR-21,1318442,"",,
"Asia","Timor",11-MAR-21,1318442,"",,
"Asia","Timor",12-MAR-21,1318442,"",,
"Asia","Timor",13-MAR-21,1318442,"",,
"Asia","Timor",14-MAR-21,1318442,"",,
"Asia","Timor",15-MAR-21,1318442,"",,
"Asia","Timor",16-MAR-21,1318442,"",,
"Asia","Timor",17-MAR-21,1318442,"",,
"Asia","Timor",18-MAR-21,1318442,"",,
"Asia","Timor",19-MAR-21,1318442,"",,
"Asia","Timor",20-MAR-21,1318442,"",,
"Asia","Timor",21-MAR-21,1318442,"",,
"Asia","Timor",22-MAR-21,1318442,"",,
"Asia","Timor",23-MAR-21,1318442,"",,
"Asia","Timor",24-MAR-21,1318442,"",,
"Asia","Timor",25-MAR-21,1318442,"",,
"Asia","Timor",26-MAR-21,1318442,"",,
"Asia","Timor",27-MAR-21,1318442,"",,
"Asia","Timor",28-MAR-21,1318442,"",,
"Asia","Timor",29-MAR-21,1318442,"",,
"Asia","Timor",30-MAR-21,1318442,"",,
"Asia","Timor",31-MAR-21,1318442,"",,
"Asia","Timor",01-APR-21,1318442,"",,
"Asia","Timor",02-APR-21,1318442,"",,
"Asia","Timor",03-APR-21,1318442,"",,
"Asia","Timor",04-APR-21,1318442,"",,
"Asia","Timor",05-APR-21,1318442,"",,
"Asia","Timor",06-APR-21,1318442,"",,
"Asia","Timor",07-APR-21,1318442,"",,
"Asia","Timor",08-APR-21,1318442,"",,
"Asia","Timor",09-APR-21,1318442,"",,
"Asia","Timor",10-APR-21,1318442,"",,
"Asia","Timor",11-APR-21,1318442,"",,
"Asia","Timor",12-APR-21,1318442,"",,
"Asia","Timor",13-APR-21,1318442,"",,
"Asia","Timor",14-APR-21,1318442,"",,
"Asia","Timor",15-APR-21,1318442,"",,
"Asia","Timor",16-APR-21,1318442,"",,
"Asia","Timor",17-APR-21,1318442,"",,
"Asia","Timor",18-APR-21,1318442,"",,
"Asia","Timor",19-APR-21,1318442,"",,
"Asia","Timor",20-APR-21,1318442,"",,
"Asia","Timor",21-APR-21,1318442,"",,
"Asia","Timor",22-APR-21,1318442,"",,
"Asia","Timor",23-APR-21,1318442,"",,
"Asia","Timor",24-APR-21,1318442,"",,
"Asia","Timor",25-APR-21,1318442,"",,
"Asia","Timor",26-APR-21,1318442,"",,
"Asia","Timor",27-APR-21,1318442,"",,
"Asia","Timor",28-APR-21,1318442,"",,
"Asia","Timor",29-APR-21,1318442,"",,
"Asia","Timor",30-APR-21,1318442,"",,
"Africa","Togo",04-MAR-20,8278737,"",,
"Africa","Togo",05-MAR-20,8278737,"",,
"Africa","Togo",06-MAR-20,8278737,"",,
"Africa","Togo",07-MAR-20,8278737,"",,
"Africa","Togo",08-MAR-20,8278737,"",,
"Africa","Togo",09-MAR-20,8278737,"",,
"Africa","Togo",10-MAR-20,8278737,"",,
"Africa","Togo",11-MAR-20,8278737,"",,
"Africa","Togo",12-MAR-20,8278737,"",,
"Africa","Togo",13-MAR-20,8278737,"",,
"Africa","Togo",14-MAR-20,8278737,"",,
"Africa","Togo",15-MAR-20,8278737,"",,
"Africa","Togo",16-MAR-20,8278737,"",,
"Africa","Togo",17-MAR-20,8278737,"",,
"Africa","Togo",18-MAR-20,8278737,"",,
"Africa","Togo",19-MAR-20,8278737,"",,
"Africa","Togo",20-MAR-20,8278737,"",,
"Africa","Togo",21-MAR-20,8278737,"",,
"Africa","Togo",22-MAR-20,8278737,"",,
"Africa","Togo",23-MAR-20,8278737,"",,
"Africa","Togo",24-MAR-20,8278737,"",,
"Africa","Togo",25-MAR-20,8278737,"",,
"Africa","Togo",26-MAR-20,8278737,"",,
"Africa","Togo",27-MAR-20,8278737,"",,
"Africa","Togo",28-MAR-20,8278737,"",,
"Africa","Togo",29-MAR-20,8278737,"",,
"Africa","Togo",30-MAR-20,8278737,"",,
"Africa","Togo",31-MAR-20,8278737,"",,
"Africa","Togo",01-APR-20,8278737,"",,
"Africa","Togo",02-APR-20,8278737,"",,
"Africa","Togo",03-APR-20,8278737,"",,
"Africa","Togo",04-APR-20,8278737,"",,
"Africa","Togo",05-APR-20,8278737,"",,
"Africa","Togo",06-APR-20,8278737,"",,
"Africa","Togo",07-APR-20,8278737,"",,
"Africa","Togo",08-APR-20,8278737,"",,
"Africa","Togo",09-APR-20,8278737,"",,
"Africa","Togo",10-APR-20,8278737,"",,
"Africa","Togo",11-APR-20,8278737,"",,
"Africa","Togo",12-APR-20,8278737,"",,
"Africa","Togo",13-APR-20,8278737,"",,
"Africa","Togo",14-APR-20,8278737,"",,
"Africa","Togo",15-APR-20,8278737,"",,
"Africa","Togo",16-APR-20,8278737,"",,
"Africa","Togo",17-APR-20,8278737,"",,
"Africa","Togo",18-APR-20,8278737,"",,
"Africa","Togo",19-APR-20,8278737,"",,
"Africa","Togo",20-APR-20,8278737,"",,
"Africa","Togo",21-APR-20,8278737,"",,
"Africa","Togo",22-APR-20,8278737,"",,
"Africa","Togo",23-APR-20,8278737,"",,
"Africa","Togo",24-APR-20,8278737,"",,
"Africa","Togo",25-APR-20,8278737,"",,
"Africa","Togo",26-APR-20,8278737,"",,
"Africa","Togo",27-APR-20,8278737,"",,
"Africa","Togo",28-APR-20,8278737,"",,
"Africa","Togo",29-APR-20,8278737,"",,
"Africa","Togo",30-APR-20,8278737,"",,
"Africa","Togo",01-MAY-20,8278737,"",,
"Africa","Togo",02-MAY-20,8278737,"",,
"Africa","Togo",03-MAY-20,8278737,"",,
"Africa","Togo",04-MAY-20,8278737,"",,
"Africa","Togo",05-MAY-20,8278737,"",,
"Africa","Togo",06-MAY-20,8278737,"",,
"Africa","Togo",07-MAY-20,8278737,"",,
"Africa","Togo",08-MAY-20,8278737,"",,
"Africa","Togo",09-MAY-20,8278737,"",,
"Africa","Togo",10-MAY-20,8278737,"",,
"Africa","Togo",11-MAY-20,8278737,"",,
"Africa","Togo",12-MAY-20,8278737,"",,
"Africa","Togo",13-MAY-20,8278737,"",,
"Africa","Togo",14-MAY-20,8278737,"",,
"Africa","Togo",15-MAY-20,8278737,"",,
"Africa","Togo",16-MAY-20,8278737,"",,
"Africa","Togo",17-MAY-20,8278737,"",,
"Africa","Togo",18-MAY-20,8278737,"",,
"Africa","Togo",19-MAY-20,8278737,"",,
"Africa","Togo",20-MAY-20,8278737,"",,
"Africa","Togo",21-MAY-20,8278737,"",,
"Africa","Togo",22-MAY-20,8278737,"",,
"Africa","Togo",23-MAY-20,8278737,"",,
"Africa","Togo",24-MAY-20,8278737,"",,
"Africa","Togo",25-MAY-20,8278737,"",,
"Africa","Togo",26-MAY-20,8278737,"",,
"Africa","Togo",27-MAY-20,8278737,"",,
"Africa","Togo",28-MAY-20,8278737,"",,
"Africa","Togo",29-MAY-20,8278737,"",,
"Africa","Togo",30-MAY-20,8278737,"",,
"Africa","Togo",31-MAY-20,8278737,"",,
"Africa","Togo",01-JUN-20,8278737,"",,
"Africa","Togo",02-JUN-20,8278737,"",,
"Africa","Togo",03-JUN-20,8278737,"",,
"Africa","Togo",04-JUN-20,8278737,"",,
"Africa","Togo",05-JUN-20,8278737,"",,
"Africa","Togo",06-JUN-20,8278737,"",,
"Africa","Togo",07-JUN-20,8278737,"",,
"Africa","Togo",08-JUN-20,8278737,"",,
"Africa","Togo",09-JUN-20,8278737,"",,
"Africa","Togo",10-JUN-20,8278737,"",,
"Africa","Togo",11-JUN-20,8278737,"",,
"Africa","Togo",12-JUN-20,8278737,"",,
"Africa","Togo",13-JUN-20,8278737,"",,
"Africa","Togo",14-JUN-20,8278737,"",,
"Africa","Togo",15-JUN-20,8278737,"",,
"Africa","Togo",16-JUN-20,8278737,"",,
"Africa","Togo",17-JUN-20,8278737,"",,
"Africa","Togo",18-JUN-20,8278737,"",,
"Africa","Togo",19-JUN-20,8278737,"",,
"Africa","Togo",20-JUN-20,8278737,"",,
"Africa","Togo",21-JUN-20,8278737,"",,
"Africa","Togo",22-JUN-20,8278737,"",,
"Africa","Togo",23-JUN-20,8278737,"",,
"Africa","Togo",24-JUN-20,8278737,"",,
"Africa","Togo",25-JUN-20,8278737,"",,
"Africa","Togo",26-JUN-20,8278737,"",,
"Africa","Togo",27-JUN-20,8278737,"",,
"Africa","Togo",28-JUN-20,8278737,"",,
"Africa","Togo",29-JUN-20,8278737,"",,
"Africa","Togo",30-JUN-20,8278737,"",,
"Africa","Togo",01-JUL-20,8278737,"",,
"Africa","Togo",02-JUL-20,8278737,"",,
"Africa","Togo",03-JUL-20,8278737,"",,
"Africa","Togo",04-JUL-20,8278737,"",,
"Africa","Togo",05-JUL-20,8278737,"",,
"Africa","Togo",06-JUL-20,8278737,"",,
"Africa","Togo",07-JUL-20,8278737,"",,
"Africa","Togo",08-JUL-20,8278737,"",,
"Africa","Togo",09-JUL-20,8278737,"",,
"Africa","Togo",10-JUL-20,8278737,"",,
"Africa","Togo",11-JUL-20,8278737,"",,
"Africa","Togo",12-JUL-20,8278737,"",,
"Africa","Togo",13-JUL-20,8278737,"",,
"Africa","Togo",14-JUL-20,8278737,"",,
"Africa","Togo",15-JUL-20,8278737,"",,
"Africa","Togo",16-JUL-20,8278737,"",,
"Africa","Togo",17-JUL-20,8278737,"",,
"Africa","Togo",18-JUL-20,8278737,"",,
"Africa","Togo",19-JUL-20,8278737,"",,
"Africa","Togo",20-JUL-20,8278737,"",,
"Africa","Togo",21-JUL-20,8278737,"",,
"Africa","Togo",22-JUL-20,8278737,"",,
"Africa","Togo",23-JUL-20,8278737,"",,
"Africa","Togo",24-JUL-20,8278737,"",,
"Africa","Togo",25-JUL-20,8278737,"",,
"Africa","Togo",26-JUL-20,8278737,"",,
"Africa","Togo",27-JUL-20,8278737,"",,
"Africa","Togo",28-JUL-20,8278737,"",,
"Africa","Togo",29-JUL-20,8278737,"",,
"Africa","Togo",30-JUL-20,8278737,"",,
"Africa","Togo",31-JUL-20,8278737,"",,
"Africa","Togo",01-AUG-20,8278737,"",,
"Africa","Togo",02-AUG-20,8278737,"",,
"Africa","Togo",03-AUG-20,8278737,"",,
"Africa","Togo",04-AUG-20,8278737,"",,
"Africa","Togo",05-AUG-20,8278737,"",,
"Africa","Togo",06-AUG-20,8278737,"",,
"Africa","Togo",07-AUG-20,8278737,"",,
"Africa","Togo",08-AUG-20,8278737,"",,
"Africa","Togo",09-AUG-20,8278737,"",,
"Africa","Togo",10-AUG-20,8278737,"",,
"Africa","Togo",11-AUG-20,8278737,"",,
"Africa","Togo",12-AUG-20,8278737,"",,
"Africa","Togo",13-AUG-20,8278737,"",,
"Africa","Togo",14-AUG-20,8278737,"",,
"Africa","Togo",15-AUG-20,8278737,"",,
"Africa","Togo",16-AUG-20,8278737,"",,
"Africa","Togo",17-AUG-20,8278737,"",,
"Africa","Togo",18-AUG-20,8278737,"",,
"Africa","Togo",19-AUG-20,8278737,"",,
"Africa","Togo",20-AUG-20,8278737,"",,
"Africa","Togo",21-AUG-20,8278737,"",,
"Africa","Togo",22-AUG-20,8278737,"",,
"Africa","Togo",23-AUG-20,8278737,"",,
"Africa","Togo",24-AUG-20,8278737,"",,
"Africa","Togo",25-AUG-20,8278737,"",,
"Africa","Togo",26-AUG-20,8278737,"",,
"Africa","Togo",27-AUG-20,8278737,"",,
"Africa","Togo",28-AUG-20,8278737,"",,
"Africa","Togo",29-AUG-20,8278737,"",,
"Africa","Togo",30-AUG-20,8278737,"",,
"Africa","Togo",31-AUG-20,8278737,"",,
"Africa","Togo",01-SEP-20,8278737,"",,
"Africa","Togo",02-SEP-20,8278737,"",,
"Africa","Togo",03-SEP-20,8278737,"",,
"Africa","Togo",04-SEP-20,8278737,"",,
"Africa","Togo",05-SEP-20,8278737,"",,
"Africa","Togo",06-SEP-20,8278737,"",,
"Africa","Togo",07-SEP-20,8278737,"",,
"Africa","Togo",08-SEP-20,8278737,"",,
"Africa","Togo",09-SEP-20,8278737,"",,
"Africa","Togo",10-SEP-20,8278737,"",,
"Africa","Togo",11-SEP-20,8278737,"",,
"Africa","Togo",12-SEP-20,8278737,"",,
"Africa","Togo",13-SEP-20,8278737,"",,
"Africa","Togo",14-SEP-20,8278737,"",,
"Africa","Togo",15-SEP-20,8278737,"",,
"Africa","Togo",16-SEP-20,8278737,"",,
"Africa","Togo",17-SEP-20,8278737,"",,
"Africa","Togo",18-SEP-20,8278737,"",,
"Africa","Togo",19-SEP-20,8278737,"",,
"Africa","Togo",20-SEP-20,8278737,"",,
"Africa","Togo",21-SEP-20,8278737,"",,
"Africa","Togo",22-SEP-20,8278737,"",,
"Africa","Togo",23-SEP-20,8278737,"",,
"Africa","Togo",24-SEP-20,8278737,"",,
"Africa","Togo",25-SEP-20,8278737,"",,
"Africa","Togo",26-SEP-20,8278737,"",,
"Africa","Togo",27-SEP-20,8278737,"",,
"Africa","Togo",28-SEP-20,8278737,"",,
"Africa","Togo",29-SEP-20,8278737,"",,
"Africa","Togo",30-SEP-20,8278737,"",,
"Africa","Togo",01-OCT-20,8278737,"",,
"Africa","Togo",02-OCT-20,8278737,"",,
"Africa","Togo",03-OCT-20,8278737,"",,
"Africa","Togo",04-OCT-20,8278737,"",,
"Africa","Togo",05-OCT-20,8278737,"",,
"Africa","Togo",06-OCT-20,8278737,"",,
"Africa","Togo",07-OCT-20,8278737,"",,
"Africa","Togo",08-OCT-20,8278737,"",,
"Africa","Togo",09-OCT-20,8278737,"",,
"Africa","Togo",10-OCT-20,8278737,"",,
"Africa","Togo",11-OCT-20,8278737,"",,
"Africa","Togo",12-OCT-20,8278737,"",,
"Africa","Togo",13-OCT-20,8278737,"",,
"Africa","Togo",14-OCT-20,8278737,"",,
"Africa","Togo",15-OCT-20,8278737,"",,
"Africa","Togo",16-OCT-20,8278737,"",,
"Africa","Togo",17-OCT-20,8278737,"",,
"Africa","Togo",18-OCT-20,8278737,"",,
"Africa","Togo",19-OCT-20,8278737,"",,
"Africa","Togo",20-OCT-20,8278737,"",,
"Africa","Togo",21-OCT-20,8278737,"",,
"Africa","Togo",22-OCT-20,8278737,"",,
"Africa","Togo",23-OCT-20,8278737,"",,
"Africa","Togo",24-OCT-20,8278737,"",,
"Africa","Togo",25-OCT-20,8278737,"",,
"Africa","Togo",26-OCT-20,8278737,"",,
"Africa","Togo",27-OCT-20,8278737,"",,
"Africa","Togo",28-OCT-20,8278737,"",,
"Africa","Togo",29-OCT-20,8278737,"",,
"Africa","Togo",30-OCT-20,8278737,"",,
"Africa","Togo",31-OCT-20,8278737,"",,
"Africa","Togo",01-NOV-20,8278737,"",,
"Africa","Togo",02-NOV-20,8278737,"",,
"Africa","Togo",03-NOV-20,8278737,"",,
"Africa","Togo",04-NOV-20,8278737,"",,
"Africa","Togo",05-NOV-20,8278737,"",,
"Africa","Togo",06-NOV-20,8278737,"",,
"Africa","Togo",07-NOV-20,8278737,"",,
"Africa","Togo",08-NOV-20,8278737,"",,
"Africa","Togo",09-NOV-20,8278737,"",,
"Africa","Togo",10-NOV-20,8278737,"",,
"Africa","Togo",11-NOV-20,8278737,"",,
"Africa","Togo",12-NOV-20,8278737,"",,
"Africa","Togo",13-NOV-20,8278737,"",,
"Africa","Togo",14-NOV-20,8278737,"",,
"Africa","Togo",15-NOV-20,8278737,"",,
"Africa","Togo",16-NOV-20,8278737,"",,
"Africa","Togo",17-NOV-20,8278737,"",,
"Africa","Togo",18-NOV-20,8278737,"",,
"Africa","Togo",19-NOV-20,8278737,"",,
"Africa","Togo",20-NOV-20,8278737,"",,
"Africa","Togo",21-NOV-20,8278737,"",,
"Africa","Togo",22-NOV-20,8278737,"",,
"Africa","Togo",23-NOV-20,8278737,"",,
"Africa","Togo",24-NOV-20,8278737,"",,
"Africa","Togo",25-NOV-20,8278737,"",,
"Africa","Togo",26-NOV-20,8278737,"",,
"Africa","Togo",27-NOV-20,8278737,"",,
"Africa","Togo",28-NOV-20,8278737,"",,
"Africa","Togo",29-NOV-20,8278737,"",,
"Africa","Togo",30-NOV-20,8278737,"",,
"Africa","Togo",01-DEC-20,8278737,"",,
"Africa","Togo",02-DEC-20,8278737,"",,
"Africa","Togo",03-DEC-20,8278737,"",,
"Africa","Togo",04-DEC-20,8278737,"",,
"Africa","Togo",05-DEC-20,8278737,"",,
"Africa","Togo",06-DEC-20,8278737,"",,
"Africa","Togo",07-DEC-20,8278737,"",,
"Africa","Togo",08-DEC-20,8278737,"",,
"Africa","Togo",09-DEC-20,8278737,"",,
"Africa","Togo",10-DEC-20,8278737,"",,
"Africa","Togo",11-DEC-20,8278737,"",,
"Africa","Togo",12-DEC-20,8278737,"",,
"Africa","Togo",13-DEC-20,8278737,"",,
"Africa","Togo",14-DEC-20,8278737,"",,
"Africa","Togo",15-DEC-20,8278737,"",,
"Africa","Togo",16-DEC-20,8278737,"",,
"Africa","Togo",17-DEC-20,8278737,"",,
"Africa","Togo",18-DEC-20,8278737,"",,
"Africa","Togo",19-DEC-20,8278737,"",,
"Africa","Togo",20-DEC-20,8278737,"",,
"Africa","Togo",21-DEC-20,8278737,"",,
"Africa","Togo",22-DEC-20,8278737,"",,
"Africa","Togo",23-DEC-20,8278737,"",,
"Africa","Togo",24-DEC-20,8278737,"",,
"Africa","Togo",25-DEC-20,8278737,"",,
"Africa","Togo",26-DEC-20,8278737,"",,
"Africa","Togo",27-DEC-20,8278737,"",,
"Africa","Togo",28-DEC-20,8278737,"",,
"Africa","Togo",29-DEC-20,8278737,"",,
"Africa","Togo",30-DEC-20,8278737,"",,
"Africa","Togo",31-DEC-20,8278737,"",,
"Africa","Togo",01-JAN-21,8278737,"",,
"Africa","Togo",02-JAN-21,8278737,"",,
"Africa","Togo",03-JAN-21,8278737,"",,
"Africa","Togo",04-JAN-21,8278737,"",,
"Africa","Togo",05-JAN-21,8278737,"",,
"Africa","Togo",06-JAN-21,8278737,"",,
"Africa","Togo",07-JAN-21,8278737,"",,
"Africa","Togo",08-JAN-21,8278737,"",,
"Africa","Togo",09-JAN-21,8278737,"",,
"Africa","Togo",10-JAN-21,8278737,"",,
"Africa","Togo",11-JAN-21,8278737,"",,
"Africa","Togo",12-JAN-21,8278737,"",,
"Africa","Togo",13-JAN-21,8278737,"",,
"Africa","Togo",14-JAN-21,8278737,"",,
"Africa","Togo",15-JAN-21,8278737,"",,
"Africa","Togo",16-JAN-21,8278737,"",,
"Africa","Togo",17-JAN-21,8278737,"",,
"Africa","Togo",18-JAN-21,8278737,"",,
"Africa","Togo",19-JAN-21,8278737,"",,
"Africa","Togo",20-JAN-21,8278737,"",,
"Africa","Togo",21-JAN-21,8278737,"",,
"Africa","Togo",22-JAN-21,8278737,"",,
"Africa","Togo",23-JAN-21,8278737,"",,
"Africa","Togo",24-JAN-21,8278737,"",,
"Africa","Togo",25-JAN-21,8278737,"",,
"Africa","Togo",26-JAN-21,8278737,"",,
"Africa","Togo",27-JAN-21,8278737,"",,
"Africa","Togo",28-JAN-21,8278737,"",,
"Africa","Togo",29-JAN-21,8278737,"",,
"Africa","Togo",30-JAN-21,8278737,"",,
"Africa","Togo",31-JAN-21,8278737,"",,
"Africa","Togo",01-FEB-21,8278737,"",,
"Africa","Togo",02-FEB-21,8278737,"",,
"Africa","Togo",03-FEB-21,8278737,"",,
"Africa","Togo",04-FEB-21,8278737,"",,
"Africa","Togo",05-FEB-21,8278737,"",,
"Africa","Togo",06-FEB-21,8278737,"",,
"Africa","Togo",07-FEB-21,8278737,"",,
"Africa","Togo",08-FEB-21,8278737,"",,
"Africa","Togo",09-FEB-21,8278737,"",,
"Africa","Togo",10-FEB-21,8278737,"",,
"Africa","Togo",11-FEB-21,8278737,"",,
"Africa","Togo",12-FEB-21,8278737,"",,
"Africa","Togo",13-FEB-21,8278737,"",,
"Africa","Togo",14-FEB-21,8278737,"",,
"Africa","Togo",15-FEB-21,8278737,"",,
"Africa","Togo",16-FEB-21,8278737,"",,
"Africa","Togo",17-FEB-21,8278737,"",,
"Africa","Togo",18-FEB-21,8278737,"",,
"Africa","Togo",19-FEB-21,8278737,"",,
"Africa","Togo",20-FEB-21,8278737,"",,
"Africa","Togo",21-FEB-21,8278737,"",,
"Africa","Togo",22-FEB-21,8278737,"",,
"Africa","Togo",23-FEB-21,8278737,"",,
"Africa","Togo",24-FEB-21,8278737,"",,
"Africa","Togo",25-FEB-21,8278737,"",,
"Africa","Togo",26-FEB-21,8278737,"",,
"Africa","Togo",27-FEB-21,8278737,"",,
"Africa","Togo",28-FEB-21,8278737,"",,
"Africa","Togo",01-MAR-21,8278737,"",,
"Africa","Togo",02-MAR-21,8278737,"",,
"Africa","Togo",03-MAR-21,8278737,"",,
"Africa","Togo",04-MAR-21,8278737,"",,
"Africa","Togo",05-MAR-21,8278737,"",,
"Africa","Togo",06-MAR-21,8278737,"",,
"Africa","Togo",07-MAR-21,8278737,"",,
"Africa","Togo",08-MAR-21,8278737,"",,
"Africa","Togo",09-MAR-21,8278737,"",,
"Africa","Togo",10-MAR-21,8278737,"",,
"Africa","Togo",11-MAR-21,8278737,"",,
"Africa","Togo",12-MAR-21,8278737,"",,
"Africa","Togo",13-MAR-21,8278737,"",,
"Africa","Togo",14-MAR-21,8278737,"",,
"Africa","Togo",15-MAR-21,8278737,"",,
"Africa","Togo",16-MAR-21,8278737,"",,
"Africa","Togo",17-MAR-21,8278737,"",,
"Africa","Togo",18-MAR-21,8278737,"",,
"Africa","Togo",19-MAR-21,8278737,"",,
"Africa","Togo",20-MAR-21,8278737,"",,
"Africa","Togo",21-MAR-21,8278737,"",,
"Africa","Togo",22-MAR-21,8278737,"",,
"Africa","Togo",23-MAR-21,8278737,"",,
